Date,Open,High,Low,Close,Volume,Symbol,YTD Gains
31-12-2002,4.275000095,4.37624979,4.211249828,4.25,16780000,GILD,0
02-01-2003,4.25,4.375,4.246250153,4.361249924,21183200,GILD,0.026176453
03-01-2003,4.356249809,4.46750021,4.34499979,4.43874979,19688800,GILD,0.044411715
06-01-2003,4.43625021,4.59375,4.417500019,4.5625,26212800,GILD,0.073529412
07-01-2003,4.551249981,4.587500095,4.445000172,4.545000076,22567200,GILD,0.069411783
08-01-2003,4.587500095,4.588749886,4.341249943,4.34499979,22393600,GILD,0.022352892
09-01-2003,4.377500057,4.523749828,4.375,4.478750229,18644000,GILD,0.053823583
10-01-2003,4.460000038,4.631249905,4.383749962,4.627500057,19313600,GILD,0.088823543
13-01-2003,4.65500021,4.721250057,4.622499943,4.711249828,16394400,GILD,0.108529371
14-01-2003,4.698750019,4.75124979,4.602499962,4.735000134,16760000,GILD,0.114117678
15-01-2003,4.733749866,4.768750191,4.543749809,4.631249905,16696000,GILD,0.08970586
16-01-2003,4.644999981,4.797500134,4.642499924,4.75,25699200,GILD,0.117647059
17-01-2003,4.614999771,4.716249943,4.542500019,4.543749809,27116800,GILD,0.069117602
21-01-2003,4.553750038,4.586249828,4.477499962,4.485000134,19090400,GILD,0.055294149
22-01-2003,4.46999979,4.559999943,4.428750038,4.473750114,22470400,GILD,0.052647086
23-01-2003,4.50124979,4.541250229,4.382500172,4.491250038,17024800,GILD,0.056764715
24-01-2003,4.521249771,4.538750172,4.318749905,4.367499828,20812000,GILD,0.027647018
27-01-2003,4.364999771,4.432499886,4.304999828,4.362500191,19677600,GILD,0.026470633
28-01-2003,4.369999886,4.482500076,4.287499905,4.471250057,14251200,GILD,0.052058837
29-01-2003,4.46750021,4.603750229,4.383749962,4.533750057,29707200,GILD,0.066764719
30-01-2003,4.539999962,4.668749809,4.539999962,4.579999924,33582400,GILD,0.077647041
31-01-2003,4.493750095,4.567500114,4.349999905,4.362500191,48307200,GILD,0.026470633
03-02-2003,4.386250019,4.387499809,4.232500076,4.316249847,35530400,GILD,0.015588199
04-02-2003,4.303750038,4.303750038,4.125,4.182499886,27248800,GILD,-0.01588238
05-02-2003,4.210000038,4.295000076,4.151249886,4.182499886,23584000,GILD,-0.01588238
06-02-2003,4.175000191,4.289999962,4.152500153,4.206250191,19242400,GILD,-0.010294073
07-02-2003,4.21999979,4.28125,4.148749828,4.227499962,19376000,GILD,-0.005294127
10-02-2003,4.233749866,4.318749905,4.191249847,4.28249979,21386400,GILD,0.007647009
11-02-2003,4.368750095,4.411250114,4.288750172,4.377500057,35326400,GILD,0.030000013
12-02-2003,4.322500229,4.375,4.252500057,4.255000114,17904800,GILD,0.001176498
13-02-2003,4.275000095,4.275000095,4.011250019,4.083749771,60876000,GILD,-0.039117701
14-02-2003,4.107500076,4.131249905,4.025000095,4.125,18796000,GILD,-0.029411765
18-02-2003,4.048749924,4.096250057,3.960000038,4.037499905,41393600,GILD,-0.050000022
19-02-2003,4.045000076,4.117499828,4.006249905,4.045000076,18345600,GILD,-0.048235276
20-02-2003,4.0625,4.074999809,3.904999971,4.047500134,34747200,GILD,-0.047647027
21-02-2003,4.056250095,4.197500229,4.039999962,4.197500229,37500800,GILD,-0.012352887
24-02-2003,4.197500229,4.204999924,4.065000057,4.081250191,15033600,GILD,-0.039705837
25-02-2003,4.067500114,4.108749866,3.962500095,4.097499847,33140000,GILD,-0.035882389
26-02-2003,4.074999809,4.181250095,4.056250095,4.102499962,22680800,GILD,-0.034705891
27-02-2003,4.161250114,4.237500191,4.111249924,4.197500229,21226400,GILD,-0.012352887
28-02-2003,4.202499866,4.262499809,4.15625,4.25,19213600,GILD,0
03-03-2003,4.275000095,4.34499979,4.21750021,4.25124979,17308000,GILD,0.000294068
04-03-2003,4.239999771,4.292500019,4.21750021,4.221250057,16124000,GILD,-0.006764692
05-03-2003,4.21875,4.28125,4.151249886,4.212500095,17616000,GILD,-0.008823507
06-03-2003,4.232500076,4.293749809,4.179999828,4.267499924,18944000,GILD,0.004117629
07-03-2003,4.356249809,4.638750076,4.324999809,4.599999905,77480800,GILD,0.082352919
10-03-2003,4.611249924,4.8125,4.608749866,4.723750114,61536000,GILD,0.111470615
11-03-2003,4.737500191,4.755000114,4.614999771,4.662499905,27512000,GILD,0.097058801
12-03-2003,4.632500172,4.746250153,4.596250057,4.732500076,27400000,GILD,0.11352943
13-03-2003,4.732500076,4.993750095,4.732500076,4.987500191,45447200,GILD,0.173529457
14-03-2003,4.961249828,4.974999905,4.846250057,4.90625,31100800,GILD,0.154411765
17-03-2003,4.893750191,5.117499828,4.875,5.113749981,51152000,GILD,0.20323529
18-03-2003,5.085000038,5.207499981,5.033750057,5.117499828,38759200,GILD,0.204117607
19-03-2003,5.125,5.1875,5.034999847,5.101250172,27080800,GILD,0.200294158
20-03-2003,5.077499866,5.15749979,4.945000172,5.106249809,24973600,GILD,0.201470543
21-03-2003,5.122499943,5.25,5.111249924,5.191249847,27302400,GILD,0.221470552
24-03-2003,5.12375021,5.125,4.96999979,4.996250153,29276800,GILD,0.175588271
25-03-2003,5.028749943,5.203750134,5.025000095,5.147500038,25531200,GILD,0.21117648
26-03-2003,5.147500038,5.206250191,5.037499905,5.065000057,25337600,GILD,0.191764719
27-03-2003,5.121250153,5.400000095,5.114999771,5.375,51692800,GILD,0.264705882
28-03-2003,5.348750114,5.351250172,5.243750095,5.25,51131200,GILD,0.235294118
31-03-2003,5.206250191,5.348750114,5.162499905,5.24875021,30146400,GILD,0.235000049
01-04-2003,5.25,5.329999924,5.232500076,5.329999924,28619200,GILD,0.254117629
02-04-2003,5.4375,5.474999905,5.37624979,5.458749771,27303200,GILD,0.284411711
03-04-2003,5.485000134,5.712500095,5.423749924,5.572500229,53831200,GILD,0.311176524
04-04-2003,5.607500076,5.62624979,5.49875021,5.518750191,26552800,GILD,0.298529457
07-04-2003,5.625,5.75,5.210000038,5.366250038,41120800,GILD,0.262647068
08-04-2003,5.375,5.429999828,5.306250095,5.371250153,39795200,GILD,0.263823565
09-04-2003,5.369999886,5.43625021,5.161250114,5.167500019,27255200,GILD,0.215882357
10-04-2003,5.172500134,5.349999905,5.072500229,5.336249828,38297600,GILD,0.255588195
11-04-2003,5.34499979,5.429999828,5.1875,5.224999905,23489600,GILD,0.229411742
14-04-2003,5.241250038,5.293749809,5.191249847,5.261250019,19980800,GILD,0.237941181
15-04-2003,5.263750076,5.417500019,5.21875,5.362500191,24416800,GILD,0.261764751
16-04-2003,5.349999905,5.460000038,5.287499905,5.324999809,27103200,GILD,0.252941132
17-04-2003,5.352499962,5.537499905,5.351250172,5.505000114,21518400,GILD,0.295294145
